+-------+-----+-------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX |  2XX  | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 4     | 0   | 2     | 0   | 2    | 0   | GET    | /api/isu/aced1db3-b4a6-4d82-820c-2473f2c9ba0d       | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 117.000   | 269.000      | 67.250    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/c0a0b8b0-23da-4394-ac77-64685821ca38/graph | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000    | 72.000       | 18.000    |
| 30    | 0   | 2     | 0   | 28   | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/graph | 0.000 | 0.008 | 0.028   | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 14.000    | 380.000   | 1154.000     | 38.467    |
| 10    | 0   | 2     | 0   | 8    | 0   | GET    | /api/isu/b82dcff4-8fae-4773-9956-22ab354adb7e/graph | 0.004 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 516.000   | 1175.000     | 117.500   |
| 15    | 0   | 1     | 0   | 14   | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f       | 0.004 | 0.004 | 0.012   | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 125.000   | 370.000      | 24.667    |
| 6     | 0   | 2     | 0   | 4    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667/graph | 0.000 | 0.004 | 0.004   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 14.000    | 550.000   | 1096.000     | 182.667   |
| 32    | 0   | 0     | 0   | 32   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/graph | 0.000 | 0.004 | 0.016   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 14.000    | 21.000    | 576.000      | 18.000    |
| 16    | 0   | 0     | 0   | 16   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/icon  | 0.000 | 0.004 | 0.008   | 0.001 | 0.004 | 0.004 | 0.004 | 0.001  | 14.000    | 21.000    | 280.000      | 17.500    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/ca3e5873-555d-4190-83b1-8560a986efab/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 70.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/b68d52b0-12de-4e06-a583-06b158ae783e/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/c9add5fc-28ca-4eea-9b77-6cb90852508a       | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/e8a1f94e-a16a-43af-8ab0-a43de310dcdb/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/f46ad522-d196-487e-b666-c9b000c3d458/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/c272d0b5-9437-4896-a881-2d5718fb9d74/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 70.000       | 17.500    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/d5226f7b-3c7b-477e-ba8b-3cc7a4012e9d/graph | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 72.000       | 18.000    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/be7afe9f-5819-4910-a63b-b43fb8b8020d/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 2     | 0   | 0     | 0   | 2    | 0   | GET    | /api/isu/f9343d7d-cb05-4fab-ba39-973d41706882/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 35.000       | 17.500    |
| 4     | 0   | 0     | 0   | 4    | 0   | GET    | /api/isu/bcb42ae8-cded-4110-a5d7-cd204f51c663/icon  | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 14.000    | 21.000    | 70.000       | 17.500    |
| 2     | 0   | 2     | 0   | 0    | 0   | GET    | /api/isu/c9f13289-dd45-46e8-a62b-d55c01708a04       | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 119.000   | 119.000   | 238.000      | 119.000   |
| 1     | 0   | 1     | 0   | 0    | 0   | GET    | /api/isu/c272d0b5-9437-4896-a881-2d5718fb9d74       | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 122.000   | 122.000   | 122.000      | 122.000   |
+-------+-----+-------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
